,Attr,Station,Time,Day,Min_mile,Max_mile,Min_day,Max_day,Unit,Track
1590,arv,13,2304,1,0,7000,0,2,G2,34
1591,arv,4,2516,1,0,7000,0,2,G2,16
1592,arv,13,2727,1,0,7000,0,2,G2,34
1593,arv,36,2476,1,0,7000,0,2,G2,63
1594,arv,13,2587,1,0,7000,0,2,G2,34
1595,arv,4,2756,1,0,7000,0,2,G2,16
1596,arv,13,2135,1,0,7000,0,2,G2,34
1597,arv,36,2219,1,0,7000,0,2,G2,63
1598,arv,0,2716,1,0,7000,0,2,G2,0
1599,arv,7,2253,1,0,7000,0,2,D2,24
1600,arv,0,2538,1,0,7000,0,2,D2,0
1601,arv,7,2301,1,0,7000,0,2,G2,23
1602,arv,9,2661,1,0,7000,0,2,G2,27
1603,arv,4,2153,1,0,7000,0,2,G2,17
1604,arv,9,2532,1,0,7000,0,2,G2,27
1605,arv,0,2729,1,0,7000,0,2,G2,2
1606,arv,18,2400,1,0,7000,0,2,G2,40
1607,arv,4,2659,1,0,7000,0,2,G2,16
1608,arv,18,2165,1,0,7000,0,2,G2,40
1609,arv,0,2692,1,0,7000,0,2,G2,0
1610,arv,14,3323,2,0,7000,0,2,D,35
1611,arv,6,3517,2,0,7000,0,2,D,20
1612,arv,14,3726,2,0,7000,0,2,D,35
1613,arv,15,3978,2,0,7000,0,2,D,37
1614,arv,20,4219,2,0,7000,0,2,D,44
1615,arv,16,3375,2,0,7000,0,2,D,38
1616,arv,8,3477,2,0,7000,0,2,D,25
1617,arv,6,3616,2,0,7000,0,2,D,20
1618,arv,14,3791,2,0,7000,0,2,D,36
1619,arv,6,4020,2,0,7000,0,2,D,20
1620,arv,20,4267,2,0,7000,0,2,D,44
1621,arv,4,3747,2,0,7000,0,2,D,16
1622,arv,22,3952,2,0,7000,0,2,D,47
1623,arv,30,4099,2,0,7000,0,2,D,57
1624,arv,0,4264,2,0,7000,0,2,D,0
1625,arv,31,3250,2,0,7000,0,2,G,58
1626,arv,8,3354,2,0,7000,0,2,G,25
1627,arv,9,3543,2,0,7000,0,2,G,27
1628,arv,0,3690,2,0,7000,0,2,G,0
1629,arv,9,3826,2,0,7000,0,2,G,27
1630,arv,4,4170,2,0,7000,0,2,G,16
1631,arv,4,3510,2,0,7000,0,2,G,16
1632,arv,32,3596,2,0,7000,0,2,G,59
1633,arv,17,3765,2,0,7000,0,2,G,39
1634,arv,32,3926,2,0,7000,0,2,G,59
1635,arv,0,4279,2,0,7000,0,2,G,0
1636,arv,10,3547,2,0,7000,0,2,G,29
1637,arv,20,3937,2,0,7000,0,2,G,44
1638,arv,9,4213,2,0,7000,0,2,G,27
1639,arv,0,3451,2,0,7000,0,2,G,0
1640,arv,2,3569,2,0,7000,0,2,G,11
1641,arv,0,3722,2,0,7000,0,2,G,0
1642,arv,23,3809,2,0,7000,0,2,G,48
1643,arv,0,3882,2,0,7000,0,2,G,0
1644,arv,2,4000,2,0,7000,0,2,G,11
1645,arv,23,4099,2,0,7000,0,2,G,48
1646,arv,3,4261,2,0,7000,0,2,G,13
1647,arv,7,3623,2,0,7000,0,2,D2,23
1648,arv,3,3949,2,0,7000,0,2,D2,15
1649,arv,7,4296,2,0,7000,0,2,D2,23
1650,arv,0,3692,2,0,7000,0,2,D2,3
1651,arv,7,3970,2,0,7000,0,2,D2,23
1652,arv,0,4236,2,0,7000,0,2,D2,0
1653,arv,0,3434,2,0,7000,0,2,G,2
1654,arv,11,3869,2,0,7000,0,2,G,30
1655,arv,0,4267,2,0,7000,0,2,G,1
1656,arv,0,3376,2,0,7000,0,2,G,4
1657,arv,11,3772,2,0,7000,0,2,G,31
1658,arv,0,4180,2,0,7000,0,2,G,5
1659,arv,1,4282,2,0,7000,0,2,G,8
1660,arv,22,3606,2,0,7000,0,2,D2,47
1661,arv,5,3913,2,0,7000,0,2,D2,18
1662,arv,20,4313,2,0,7000,0,2,D2,44
1663,arv,16,3504,2,0,7000,0,2,D2,38
1664,arv,14,3622,2,0,7000,0,2,D2,35
1665,arv,0,3709,2,0,7000,0,2,D2,1
1666,arv,20,3843,2,0,7000,0,2,D2,44
1667,arv,4,4206,2,0,7000,0,2,D2,17
1668,arv,6,3349,2,0,7000,0,2,D,20
1669,arv,8,3491,2,0,7000,0,2,D,26
1670,arv,21,3613,2,0,7000,0,2,D,45
1671,arv,8,3764,2,0,7000,0,2,D,25
1672,arv,16,3921,2,0,7000,0,2,D,38
1673,arv,8,4034,2,0,7000,0,2,D,25
1674,arv,6,4195,2,0,7000,0,2,D,20
1675,arv,12,3445,2,0,7000,0,2,D,32
1676,arv,16,3544,2,0,7000,0,2,D,38
1677,arv,12,3642,2,0,7000,0,2,D,32
1678,arv,6,3775,2,0,7000,0,2,D,20
1679,arv,0,3915,2,0,7000,0,2,D,0
1680,arv,15,3345,2,0,7000,0,2,D,37
1681,arv,0,3513,2,0,7000,0,2,D,0
1682,arv,15,3638,2,0,7000,0,2,D,37
1683,arv,22,3781,2,0,7000,0,2,D,47
1684,arv,15,3882,2,0,7000,0,2,D,37
1685,arv,22,3988,2,0,7000,0,2,D,47
1686,arv,6,4080,2,0,7000,0,2,D,21
1687,arv,0,4175,2,0,7000,0,2,D,4
1688,arv,16,4242,2,0,7000,0,2,D,38
1689,arv,0,3374,2,0,7000,0,2,D,2
1690,arv,6,3472,2,0,7000,0,2,D,20
1691,arv,0,3592,2,0,7000,0,2,D,2
1692,arv,6,3695,2,0,7000,0,2,D,20
1693,arv,0,3776,2,0,7000,0,2,D,0
1694,arv,6,3891,2,0,7000,0,2,D,20
1695,arv,0,4041,2,0,7000,0,2,D,3
1696,arv,15,4170,2,0,7000,0,2,D,37
1697,arv,30,3434,2,0,7000,0,2,D,57
1698,arv,14,3731,2,0,7000,0,2,D,36
1699,arv,15,3937,2,0,7000,0,2,D,37
1700,arv,12,4120,2,0,7000,0,2,D,32
1701,arv,0,4171,2,0,7000,0,2,D,0
1702,arv,0,3591,2,0,7000,0,2,D2,0
1703,arv,2,3678,2,0,7000,0,2,D2,10
1704,arv,0,3810,2,0,7000,0,2,D2,1
1705,arv,2,3912,2,0,7000,0,2,D2,11
1706,arv,24,3956,2,0,7000,0,2,D2,49
1707,arv,2,3993,2,0,7000,0,2,D2,10
1708,arv,0,4079,2,0,7000,0,2,D2,1
1709,arv,2,4167,2,0,7000,0,2,D2,10
1710,arv,24,4217,2,0,7000,0,2,D2,50
1711,arv,2,3322,2,0,7000,0,2,D2,10
1712,arv,0,3417,2,0,7000,0,2,D2,0
1713,arv,2,3537,2,0,7000,0,2,D2,10
1714,arv,0,3628,2,0,7000,0,2,D2,0
1715,arv,2,3737,2,0,7000,0,2,D2,11
1716,arv,0,3830,2,0,7000,0,2,D2,2
1717,arv,2,3930,2,0,7000,0,2,D2,10
1718,arv,0,4030,2,0,7000,0,2,D2,0
1719,arv,1,4151,2,0,7000,0,2,D2,7
1720,arv,8,3534,2,0,7000,0,2,G,25
1721,arv,27,3905,2,0,7000,0,2,G,53
1722,arv,0,4297,2,0,7000,0,2,G,0
1723,arv,0,3456,2,0,7000,0,2,G,1
1724,arv,1,3648,2,0,7000,0,2,G,6
1725,arv,0,3896,2,0,7000,0,2,G,2
1726,arv,38,4058,2,0,7000,0,2,G,65
1727,arv,24,4150,2,0,7000,0,2,G,49
1728,arv,3,4275,2,0,7000,0,2,G,14
1729,arv,6,3525,2,0,7000,0,2,D,21
1730,arv,12,3658,2,0,7000,0,2,D,33
1731,arv,6,3815,2,0,7000,0,2,D,22
1732,arv,8,3975,2,0,7000,0,2,D,25
1733,arv,16,4084,2,0,7000,0,2,D,38
1734,arv,12,4184,2,0,7000,0,2,D,32
1735,arv,21,3411,2,0,7000,0,2,D,45
1736,arv,14,3563,2,0,7000,0,2,D,35
1737,arv,21,3705,2,0,7000,0,2,D,46
1738,arv,12,3828,2,0,7000,0,2,D,32
1739,arv,0,4036,2,0,7000,0,2,D,2
1740,arv,7,3671,2,0,7000,0,2,D2,23
1741,arv,0,3947,2,0,7000,0,2,D2,0
1742,arv,7,4200,2,0,7000,0,2,D2,23
1743,arv,0,3635,2,0,7000,0,2,D2,1
1744,arv,7,3899,2,0,7000,0,2,D2,23
1745,arv,1,4254,2,0,7000,0,2,D2,7
1746,arv,6,3575,2,0,7000,0,2,D,20
1747,arv,0,3658,2,0,7000,0,2,D,0
1748,arv,28,4236,2,0,7000,0,2,D,55
1749,arv,8,3872,2,0,7000,0,2,D,25
1750,arv,0,3967,2,0,7000,0,2,D,2
1751,arv,0,3498,2,0,7000,0,2,G2,1
1752,arv,2,3584,2,0,7000,0,2,G2,10
1753,arv,0,3666,2,0,7000,0,2,G2,1
1754,arv,2,3773,2,0,7000,0,2,G2,10
1755,arv,0,3888,2,0,7000,0,2,G2,1
1756,arv,33,3933,2,0,7000,0,2,G2,60
1757,arv,0,3993,2,0,7000,0,2,G2,0
1758,arv,2,4083,2,0,7000,0,2,G2,11
1759,arv,0,4171,2,0,7000,0,2,G2,3
1760,arv,1,4272,2,0,7000,0,2,G2,6
1761,arv,0,3678,2,0,7000,0,2,G,2
1762,arv,25,4194,2,0,7000,0,2,G,51
1763,arv,0,3820,2,0,7000,0,2,G,0
1764,arv,11,4239,2,0,7000,0,2,G,30
1765,arv,23,3300,2,0,7000,0,2,G2,48
1766,arv,2,3378,2,0,7000,0,2,G2,10
1767,arv,0,3538,2,0,7000,0,2,G2,1
1768,arv,2,3620,2,0,7000,0,2,G2,10
1769,arv,0,3730,2,0,7000,0,2,G2,2
1770,arv,2,3821,2,0,7000,0,2,G2,11
1771,arv,0,3960,2,0,7000,0,2,G2,1
1772,arv,2,4045,2,0,7000,0,2,G2,10
1773,arv,0,4193,2,0,7000,0,2,G2,0
1774,arv,2,3447,2,0,7000,0,2,G2,11
1775,arv,0,3576,2,0,7000,0,2,G2,1
1776,arv,2,3692,2,0,7000,0,2,G2,12
1777,arv,0,3782,2,0,7000,0,2,G2,1
1778,arv,2,3900,2,0,7000,0,2,G2,10
1779,arv,0,4019,2,0,7000,0,2,G2,1
1780,arv,1,4139,2,0,7000,0,2,G2,6
1781,arv,17,3495,2,0,7000,0,2,D2,39
1782,arv,5,3692,2,0,7000,0,2,D2,18
1783,arv,4,3818,2,0,7000,0,2,D2,16
1784,arv,5,3952,2,0,7000,0,2,D2,18
1785,arv,1,4205,2,0,7000,0,2,D2,7
1786,arv,7,3642,2,0,7000,0,2,D2,24
1787,arv,0,3899,2,0,7000,0,2,D2,3
1788,arv,7,4154,2,0,7000,0,2,D2,23
1789,arv,0,3559,2,0,7000,0,2,D2,0
1790,arv,7,3833,2,0,7000,0,2,D2,23
1791,arv,4,4299,2,0,7000,0,2,D2,16
1792,arv,11,3756,2,0,7000,0,2,G,30
1793,arv,0,4163,2,0,7000,0,2,G,1
1794,arv,1,4263,2,0,7000,0,2,G,9
1795,arv,11,3645,2,0,7000,0,2,G,30
1796,arv,0,4060,2,0,7000,0,2,G,0
1797,arv,1,4189,2,0,7000,0,2,G,7
1798,arv,26,3366,2,0,7000,0,2,G2,52
1799,arv,1,3511,2,0,7000,0,2,G2,7
1800,arv,21,3687,2,0,7000,0,2,G2,45
1801,arv,1,3842,2,0,7000,0,2,G2,7
1802,arv,26,3905,2,0,7000,0,2,G2,52
1803,arv,1,4054,2,0,7000,0,2,G2,7
1804,arv,9,4115,2,0,7000,0,2,G2,28
1805,arv,1,4200,2,0,7000,0,2,G2,6
1806,arv,26,4277,2,0,7000,0,2,G2,52
1807,arv,1,3353,2,0,7000,0,2,G2,7
1808,arv,29,3483,2,0,7000,0,2,G2,56
1809,arv,1,3606,2,0,7000,0,2,G2,6
1810,arv,9,3667,2,0,7000,0,2,G2,27
1811,arv,1,3734,2,0,7000,0,2,G2,8
1812,arv,9,3835,2,0,7000,0,2,G2,28
1813,arv,1,3896,2,0,7000,0,2,G2,6
1814,arv,29,4036,2,0,7000,0,2,G2,56
1815,arv,1,4169,2,0,7000,0,2,G2,6
1816,arv,9,4228,2,0,7000,0,2,G2,27
1817,arv,1,4282,2,0,7000,0,2,G2,9
1818,arv,34,3687,2,0,7000,0,2,G,61
1819,arv,3,4014,2,0,7000,0,2,G,13
1820,arv,10,4135,2,0,7000,0,2,G,29
1821,arv,3,3530,2,0,7000,0,2,G,14
1822,arv,34,3870,2,0,7000,0,2,G,61
1823,arv,3,4210,2,0,7000,0,2,G,13
1824,arv,18,3859,2,0,7000,0,2,D2,41
1825,arv,35,4280,2,0,7000,0,2,D2,62
1826,arv,18,3714,2,0,7000,0,2,D2,40
1827,arv,1,4251,2,0,7000,0,2,D2,6
1828,arv,24,3351,2,0,7000,0,2,D2,49
1829,arv,18,3912,2,0,7000,0,2,D2,40
1830,arv,4,4259,2,0,7000,0,2,D2,16
1831,arv,3,3926,2,0,7000,0,2,D,13
1832,arv,40,4011,2,0,7000,0,2,D,67
1833,arv,41,4161,2,0,7000,0,2,D,68
1834,arv,3,3420,2,0,7000,0,2,D,13
1835,arv,39,4056,2,0,7000,0,2,D,66
1836,arv,31,3369,2,0,7000,0,2,G2,58
1837,arv,42,3563,2,0,7000,0,2,G2,69
1838,arv,6,3790,2,0,7000,0,2,G2,21
1839,arv,2,4050,2,0,7000,0,2,G2,12
1840,arv,0,4240,2,0,7000,0,2,G2,1
1841,arv,12,3372,2,0,7000,0,2,G2,32
1842,arv,1,3526,2,0,7000,0,2,G2,6
1843,arv,43,3613,2,0,7000,0,2,G2,70
1844,arv,1,3726,2,0,7000,0,2,G2,6
1845,arv,14,3922,2,0,7000,0,2,G2,35
1846,arv,1,4094,2,0,7000,0,2,G2,6
1847,arv,1,3567,2,0,7000,0,2,D,7
1848,arv,9,3636,2,0,7000,0,2,D,27
1849,arv,1,3703,2,0,7000,0,2,D,7
1850,arv,29,3881,2,0,7000,0,2,D,56
1851,arv,1,4026,2,0,7000,0,2,D,6
1852,arv,26,4143,2,0,7000,0,2,D,52
1853,arv,23,3631,2,0,7000,0,2,G,48
1854,arv,27,3972,2,0,7000,0,2,G,54
1855,arv,1,4272,2,0,7000,0,2,G,7
1856,arv,5,3606,2,0,7000,0,2,G,19
1857,arv,27,3842,2,0,7000,0,2,G,53
1858,arv,5,4047,2,0,7000,0,2,G,18
1859,arv,4,4154,2,0,7000,0,2,G,16
1860,arv,5,3588,2,0,7000,0,2,D2,18
1861,arv,4,3700,2,0,7000,0,2,D2,16
1862,arv,5,3821,2,0,7000,0,2,D2,18
1863,arv,17,4000,2,0,7000,0,2,D2,39
1864,arv,4,4106,2,0,7000,0,2,D2,17
1865,arv,35,4198,2,0,7000,0,2,D2,62
1866,arv,5,3552,2,0,7000,0,2,D2,18
1867,arv,1,3826,2,0,7000,0,2,D2,6
1868,arv,5,4076,2,0,7000,0,2,D2,18
1869,arv,4,4178,2,0,7000,0,2,D2,17
1870,arv,25,3722,2,0,7000,0,2,G,51
1871,arv,1,4257,2,0,7000,0,2,G,8
1872,arv,10,3511,2,0,7000,0,2,D2,29
1873,arv,3,3607,2,0,7000,0,2,D2,14
1874,arv,10,3715,2,0,7000,0,2,D2,29
1875,arv,3,3831,2,0,7000,0,2,D2,13
1876,arv,10,3946,2,0,7000,0,2,D2,29
1877,arv,3,4055,2,0,7000,0,2,D2,13
1878,arv,10,4208,2,0,7000,0,2,D2,29
1879,arv,10,3390,2,0,7000,0,2,D2,29
1880,arv,3,3506,2,0,7000,0,2,D2,13
1881,arv,10,3626,2,0,7000,0,2,D2,29
1882,arv,3,3744,2,0,7000,0,2,D2,13
1883,arv,10,3846,2,0,7000,0,2,D2,29
1884,arv,3,3942,2,0,7000,0,2,D2,14
1885,arv,10,4044,2,0,7000,0,2,D2,29
1886,arv,3,4159,2,0,7000,0,2,D2,14
1887,arv,19,3419,2,0,7000,0,2,G2,42
1888,arv,3,3591,2,0,7000,0,2,G2,13
1889,arv,44,3705,2,0,7000,0,2,G2,71
1890,arv,3,3837,2,0,7000,0,2,G2,14
1891,arv,19,3991,2,0,7000,0,2,G2,43
1892,arv,3,4137,2,0,7000,0,2,G2,13
1893,arv,19,4289,2,0,7000,0,2,G2,42
1894,arv,3,3478,2,0,7000,0,2,G2,13
1895,arv,19,3617,2,0,7000,0,2,G2,42
1896,arv,3,3772,2,0,7000,0,2,G2,13
1897,arv,19,3932,2,0,7000,0,2,G2,42
1898,arv,3,4167,2,0,7000,0,2,G2,13
1899,arv,4,3573,2,0,7000,0,2,G2,16
1900,arv,13,3793,2,0,7000,0,2,G2,34
1901,arv,8,4250,2,0,7000,0,2,G2,25
1902,arv,13,3744,2,0,7000,0,2,G2,34
1903,arv,4,3956,2,0,7000,0,2,G2,16
1904,arv,13,4167,2,0,7000,0,2,G2,34
1905,arv,36,3916,2,0,7000,0,2,G2,63
1906,arv,13,4027,2,0,7000,0,2,G2,34
1907,arv,4,4196,2,0,7000,0,2,G2,16
1908,arv,13,3575,2,0,7000,0,2,G2,34
1909,arv,36,3659,2,0,7000,0,2,G2,63
1910,arv,0,4156,2,0,7000,0,2,G2,0
1911,arv,7,3693,2,0,7000,0,2,D2,24
1912,arv,0,3978,2,0,7000,0,2,D2,0
1913,arv,7,3741,2,0,7000,0,2,G2,23
1914,arv,9,4101,2,0,7000,0,2,G2,27
1915,arv,4,3593,2,0,7000,0,2,G2,17
1916,arv,9,3972,2,0,7000,0,2,G2,27
1917,arv,0,4169,2,0,7000,0,2,G2,2
1918,arv,18,3840,2,0,7000,0,2,G2,40
1919,arv,4,4099,2,0,7000,0,2,G2,16
1920,arv,18,3605,2,0,7000,0,2,G2,40
1921,arv,0,4132,2,0,7000,0,2,G2,0
1922,arv,37,3597,2,0,7000,0,2,D,64
1923,arv,0,3772,2,0,7000,0,2,D,0
1924,arv,11,3712,2,0,7000,0,2,G,30
1925,arv,0,4118,2,0,7000,0,2,G,0
1926,arv,17,3453,2,0,7000,0,2,D2,39
1927,arv,5,4056,2,0,7000,0,2,D2,18
1928,arv,4,4222,2,0,7000,0,2,D2,16
1929,arv,0,3395,2,0,7000,0,2,G,0
1930,arv,11,3802,2,0,7000,0,2,G,30
1931,arv,0,4200,2,0,7000,0,2,G,0
1932,arv,1,4316,2,0,7000,0,2,G,6
1933,arv,8,3312,2,0,7000,0,2,D,25
1934,arv,13,3810,2,0,7000,0,2,D,34
1935,arv,0,4235,2,0,7000,0,2,D,0
1936,arv,5,3377,2,0,7000,0,2,D2,18
1937,arv,28,3821,2,0,7000,0,2,D2,55
1938,arv,5,4218,2,0,7000,0,2,D2,18
1939,arv,4,4313,2,0,7000,0,2,D2,16
1940,arv,12,3510,2,0,7000,0,2,G,32
1941,arv,2,3683,2,0,7000,0,2,G,10
1942,arv,0,3788,2,0,7000,0,2,G,0
1943,arv,7,4036,2,0,7000,0,2,D,23
1944,arv,0,4251,2,0,7000,0,2,G,0
1945,arv,25,3816,2,0,7000,0,2,G,51
1946,arv,45,3710,2,0,7000,0,2,G,72
1947,arv,37,3568,2,0,7000,0,2,G,64
1948,arv,0,3744,2,0,7000,0,2,G,0
1949,arv,11,3782,2,0,7000,0,2,D,30
1950,arv,0,4195,2,0,7000,0,2,D,0
1951,arv,17,3443,2,0,7000,0,2,G2,39
1952,arv,5,4020,2,0,7000,0,2,G2,18
1953,arv,4,4205,2,0,7000,0,2,G2,16
1954,arv,0,3415,2,0,7000,0,2,D,0
1955,arv,11,3877,2,0,7000,0,2,D,30
1956,arv,0,4275,2,0,7000,0,2,D,0
1957,arv,1,4333,2,0,7000,0,2,D,6
1958,arv,8,3305,2,0,7000,0,2,G,25
1959,arv,13,3716,2,0,7000,0,2,G,34
1960,arv,0,4154,2,0,7000,0,2,G,0
1961,arv,5,3362,2,0,7000,0,2,G2,18
1962,arv,28,3736,2,0,7000,0,2,G2,55
1963,arv,5,4144,2,0,7000,0,2,G2,18
1964,arv,4,4298,2,0,7000,0,2,G2,16
1965,arv,12,3536,2,0,7000,0,2,D,32
1966,arv,2,3709,2,0,7000,0,2,D,10
1967,arv,0,3804,2,0,7000,0,2,D,0
1968,arv,7,3989,2,0,7000,0,2,G,23
1969,arv,0,4352,2,0,7000,0,2,D,0
1970,arv,25,3913,2,0,7000,0,2,D,51
1971,arv,45,3728,2,0,7000,0,2,D,72
1972,ns,0,1440,0,0,7000,-1,2,1,-1
1973,ns,1,1440,0,0,7000,-1,2,1,-1
1974,ns,2,1440,0,0,7000,-1,2,1,-1
1975,ns,3,1440,0,0,7000,-1,2,1,-1
1976,ns,4,1440,0,0,7000,-1,2,1,-1
1977,ns,5,1440,0,0,7000,-1,2,1,-1
1978,ns,6,1440,0,0,7000,-1,2,1,-1
1979,ns,7,1440,0,0,7000,-1,2,1,-1
1980,ns,8,1440,0,0,7000,-1,2,1,-1
1981,ns,9,1440,0,0,7000,-1,2,1,-1
1982,ns,10,1440,0,0,7000,-1,2,1,-1
1983,ns,11,1440,0,0,7000,-1,2,1,-1
1984,ns,12,1440,0,0,7000,-1,2,1,-1
1985,ns,13,1440,0,0,7000,-1,2,1,-1
1986,ns,14,1440,0,0,7000,-1,2,1,-1
1987,ns,15,1440,0,0,7000,-1,2,1,-1
1988,ns,16,1440,0,0,7000,-1,2,1,-1
1989,ns,17,1440,0,0,7000,-1,2,1,-1
1990,ns,18,1440,0,0,7000,-1,2,1,-1
1991,ns,19,1440,0,0,7000,-1,2,1,-1
1992,ns,20,1440,0,0,7000,-1,2,1,-1
1993,ns,21,1440,0,0,7000,-1,2,1,-1
1994,ns,22,1440,0,0,7000,-1,2,1,-1
1995,ns,23,1440,0,0,7000,-1,2,1,-1
1996,ns,24,1440,0,0,7000,-1,2,1,-1
1997,ns,25,1440,0,0,7000,-1,2,1,-1
1998,ns,26,1440,0,0,7000,-1,2,1,-1
1999,ns,27,1440,0,0,7000,-1,2,1,-1
2000,ns,28,1440,0,0,7000,-1,2,1,-1
2001,ns,29,1440,0,0,7000,-1,2,1,-1
2002,ns,30,1440,0,0,7000,-1,2,1,-1
2003,ns,31,1440,0,0,7000,-1,2,1,-1
2004,ns,32,1440,0,0,7000,-1,2,1,-1
2005,ns,33,1440,0,0,7000,-1,2,1,-1
2006,ns,34,1440,0,0,7000,-1,2,1,-1
2007,ns,35,1440,0,0,7000,-1,2,1,-1
2008,ns,36,1440,0,0,7000,-1,2,1,-1
2009,ns,37,1440,0,0,7000,-1,2,1,-1
2010,ns,38,1440,0,0,7000,-1,2,1,-1
2011,ns,39,1440,0,0,7000,-1,2,1,-1
2012,ns,40,1440,0,0,7000,-1,2,1,-1
2013,ns,41,1440,0,0,7000,-1,2,1,-1
2014,ns,42,1440,0,0,7000,-1,2,1,-1
2015,ns,43,1440,0,0,7000,-1,2,1,-1
2016,ns,44,1440,0,0,7000,-1,2,1,-1
2017,ns,45,1440,0,0,7000,-1,2,1,-1
2018,ns,0,2880,1,0,7000,-1,2,1,-1
2019,ns,1,2880,1,0,7000,-1,2,1,-1
2020,ns,2,2880,1,0,7000,-1,2,1,-1
2021,ns,3,2880,1,0,7000,-1,2,1,-1
2022,ns,4,2880,1,0,7000,-1,2,1,-1
2023,ns,5,2880,1,0,7000,-1,2,1,-1
2024,ns,6,2880,1,0,7000,-1,2,1,-1
2025,ns,7,2880,1,0,7000,-1,2,1,-1
2026,ns,8,2880,1,0,7000,-1,2,1,-1
2027,ns,9,2880,1,0,7000,-1,2,1,-1
2028,ns,10,2880,1,0,7000,-1,2,1,-1
2029,ns,11,2880,1,0,7000,-1,2,1,-1
2030,ns,12,2880,1,0,7000,-1,2,1,-1
2031,ns,13,2880,1,0,7000,-1,2,1,-1
2032,ns,14,2880,1,0,7000,-1,2,1,-1
2033,ns,15,2880,1,0,7000,-1,2,1,-1
2034,ns,16,2880,1,0,7000,-1,2,1,-1
2035,ns,17,2880,1,0,7000,-1,2,1,-1
2036,ns,18,2880,1,0,7000,-1,2,1,-1
2037,ns,19,2880,1,0,7000,-1,2,1,-1
2038,ns,20,2880,1,0,7000,-1,2,1,-1
2039,ns,21,2880,1,0,7000,-1,2,1,-1
2040,ns,22,2880,1,0,7000,-1,2,1,-1
2041,ns,23,2880,1,0,7000,-1,2,1,-1
2042,ns,24,2880,1,0,7000,-1,2,1,-1
2043,ns,25,2880,1,0,7000,-1,2,1,-1
2044,ns,26,2880,1,0,7000,-1,2,1,-1
2045,ns,27,2880,1,0,7000,-1,2,1,-1
2046,ns,28,2880,1,0,7000,-1,2,1,-1
2047,ns,29,2880,1,0,7000,-1,2,1,-1
2048,ns,30,2880,1,0,7000,-1,2,1,-1
2049,ns,31,2880,1,0,7000,-1,2,1,-1
2050,ns,32,2880,1,0,7000,-1,2,1,-1
2051,ns,33,2880,1,0,7000,-1,2,1,-1
2052,ns,34,2880,1,0,7000,-1,2,1,-1
2053,ns,35,2880,1,0,7000,-1,2,1,-1
2054,ns,36,2880,1,0,7000,-1,2,1,-1
2055,ns,37,2880,1,0,7000,-1,2,1,-1
2056,ns,38,2880,1,0,7000,-1,2,1,-1
2057,ns,39,2880,1,0,7000,-1,2,1,-1
2058,ns,40,2880,1,0,7000,-1,2,1,-1
2059,ns,41,2880,1,0,7000,-1,2,1,-1
2060,ns,42,2880,1,0,7000,-1,2,1,-1
2061,ns,43,2880,1,0,7000,-1,2,1,-1
2062,ns,44,2880,1,0,7000,-1,2,1,-1
2063,ns,45,2880,1,0,7000,-1,2,1,-1
2064,mt,0,1440,0,0,0,-1,-1,1,-1
2065,mt,1,1440,0,0,0,-1,-1,1,-1
2066,mt,3,1440,0,0,0,-1,-1,1,-1
2067,mt,4,1440,0,0,0,-1,-1,1,-1
2068,mt,9,1440,0,0,0,-1,-1,1,-1
2069,mt,10,1440,0,0,0,-1,-1,1,-1
2070,mt,11,1440,0,0,0,-1,-1,1,-1
2071,mt,13,1440,0,0,0,-1,-1,1,-1
2072,mt,25,1440,0,0,0,-1,-1,1,-1
2073,mt,39,1440,0,0,0,-1,-1,1,-1
2074,mt,0,2880,1,0,0,-1,-1,1,-1
2075,mt,1,2880,1,0,0,-1,-1,1,-1
2076,mt,3,2880,1,0,0,-1,-1,1,-1
2077,mt,4,2880,1,0,0,-1,-1,1,-1
2078,mt,9,2880,1,0,0,-1,-1,1,-1
2079,mt,10,2880,1,0,0,-1,-1,1,-1
2080,mt,11,2880,1,0,0,-1,-1,1,-1
2081,mt,13,2880,1,0,0,-1,-1,1,-1
2082,mt,25,2880,1,0,0,-1,-1,1,-1
2083,mt,39,2880,1,0,0,-1,-1,1,-1
2084,sc,0,0,-1,0,7000,0,2,1,-1
2085,sc,1,0,-1,0,7000,0,2,1,-1
2086,sc,2,0,-1,0,7000,0,2,1,-1
2087,sc,3,0,-1,0,7000,0,2,1,-1
2088,sc,4,0,-1,0,7000,0,2,1,-1
2089,sc,6,0,-1,0,7000,0,2,1,-1
2090,sc,7,0,-1,0,7000,0,2,1,-1
2091,sc,8,0,-1,0,7000,0,2,1,-1
2092,sc,9,0,-1,0,7000,0,2,1,-1
2093,sc,10,0,-1,0,7000,0,2,1,-1
2094,sc,11,0,-1,0,7000,0,2,1,-1
2095,sc,12,0,-1,0,7000,0,2,1,-1
2096,sc,13,0,-1,0,7000,0,2,1,-1
2097,sc,19,0,-1,0,7000,0,2,1,-1
2098,sc,20,0,-1,0,7000,0,2,1,-1
2099,sc,21,0,-1,0,7000,0,2,1,-1
2100,sc,24,0,-1,0,7000,0,2,1,-1
2101,sc,25,0,-1,0,7000,0,2,1,-1
2102,sc,26,0,-1,0,7000,0,2,1,-1
2103,sc,28,0,-1,0,7000,0,2,1,-1
2104,sc,33,0,-1,0,7000,0,2,1,-1
2105,sc,35,0,-1,0,7000,0,2,1,-1
2106,sc,39,0,-1,0,7000,0,2,1,-1
2107,sc,41,0,-1,0,7000,0,2,1,-1
2108,sk,0,4320,2,0,0,0,0,1,-1
